lng,lat,u,v,date
260,20,2.4765966,0.7141919,2018100918
261,20,0.6865967,0.3541919,2018100918
262,20,-1.3834033,-1.7358081,2018100918
263,20,-1.0634034,-2.055808,2018100918
264,20,-2.3934033,7.1241918,2018100918
265,20,-1.7234033,4.384192,2018100918
266,20,0.84659666,4.364192,2018100918
267,20,1.8365967,1.5641919,2018100918
268,20,1.5865967,1.2541919,2018100918
269,20,1.4865967,2.984192,2018100918
270,20,2.1965966,0.6841919,2018100918
271,20,1.6265967,1.1441919,2018100918
272,20,1.3765967,2.0741918,2018100918
273,20,1.8665967,6.364192,2018100918
274,20,1.6265967,7.834192,2018100918
275,20,-0.24340332,8.084192,2018100918
276,20,-0.48340333,10.244192,2018100918
277,20,-2.3834033,11.034192,2018100918
278,20,-2.5434034,9.274192,2018100918
279,20,-3.2034032,7.844192,2018100918
280,20,-2.8834033,6.8741918,2018100918
281,20,-3.1534033,5.884192,2018100918
282,20,-3.3234034,5.484192,2018100918
283,20,-1.5934033,2.194192,2018100918
284,20,-0.013403321,2.394192,2018100918
285,20,-2.6934032,3.0141919,2018100918
286,20,-1.6334033,2.0841918,2018100918
287,20,-2.0134034,-3.2358081,2018100918
288,20,-3.9934034,-3.125808,2018100918
253,21,3.5165968,-2.4258082,2018100918
254,21,1.1265967,-2.4758081,2018100918
255,21,1.1565967,-0.24580811,2018100918
256,21,1.7165967,-0.3058081,2018100918
257,21,3.1565967,1.1441919,2018100918
258,21,3.5365968,0.82419187,2018100918
259,21,4.3765965,2.704192,2018100918
260,21,3.1765966,1.2141919,2018100918
261,21,-0.53340334,-1.0458081,2018100918
262,21,-2.4734032,0.0041918945,2018100918
263,21,-3.5434034,2.904192,2018100918
264,21,-1.9334034,5.134192,2018100918
265,21,-0.013403321,4.1841917,2018100918
266,21,1.1565967,3.134192,2018100918
267,21,1.4165967,2.2641919,2018100918
268,21,2.4565966,2.0241919,2018100918
269,21,4.0065966,2.234192,2018100918
270,21,3.4065967,0.3441919,2018100918
271,21,2.0465968,1.4441919,2018100918
272,21,1.6765966,1.6341919,2018100918
273,21,1.0765967,2.654192,2018100918
274,21,3.8865967,7.9341917,2018100918
275,21,1.8165966,9.474192,2018100918
276,21,0.5665967,11.114192,2018100918
277,21,-0.96340334,11.954192,2018100918
278,21,-2.5234034,10.044192,2018100918
279,21,-2.5934033,7.904192,2018100918
280,21,-3.2934034,6.504192,2018100918
281,21,-2.4034033,5.484192,2018100918
282,21,-0.8834033,5.014192,2018100918
283,21,0.16659668,0.8841919,2018100918
284,21,-2.3834033,2.434192,2018100918
285,21,-5.733403,-1.5258081,2018100918
286,21,-1.7934033,3.184192,2018100918
287,21,-3.4534032,3.134192,2018100918
288,21,-6.563403,4.844192,2018100918
253,22,4.1065965,0.7741919,2018100918
254,22,0.9565967,1.5241919,2018100918
255,22,1.0365967,0.5241919,2018100918
256,22,2.2765968,0.8641919,2018100918
257,22,2.8165967,0.4541919,2018100918
258,22,4.2965965,3.174192,2018100918
259,22,5.5565968,2.374192,2018100918
260,22,0.17659669,-0.6658081,2018100918
261,22,-3.8734033,1.054192,2018100918
262,22,-1.5034033,2.664192,2018100918
263,22,-1.3234034,4.544192,2018100918
264,22,-1.0034033,4.044192,2018100918
265,22,-0.58340335,3.5841918,2018100918
266,22,-0.65340334,2.894192,2018100918
267,22,1.4465966,2.184192,2018100918
268,22,3.8065968,1.2941918,2018100918
269,22,4.9865966,1.1441919,2018100918
270,22,5.4865966,1.6641918,2018100918
271,22,6.746597,2.904192,2018100918
272,22,7.3865967,3.404192,2018100918
273,22,6.8265967,4.834192,2018100918
274,22,4.7165966,8.554192,2018100918
275,22,3.5265968,9.784192,2018100918
276,22,1.6765966,7.1441917,2018100918
277,22,0.14659669,9.704192,2018100918
278,22,-1.4534034,9.504192,2018100918
279,22,-2.7934034,7.814192,2018100918
280,22,-1.6434033,3.6041918,2018100918
281,22,-1.1734033,5.014192,2018100918
282,22,-1.8434033,0.8941919,2018100918
283,22,-3.0334034,-0.1258081,2018100918
284,22,-2.0934033,2.484192,2018100918
285,22,-1.3134034,2.914192,2018100918
286,22,-1.6834034,3.8541918,2018100918
287,22,-2.3534033,4.074192,2018100918
288,22,-5.043403,6.174192,2018100918
253,23,1.3765967,1.684192,2018100918
254,23,-0.5534033,2.904192,2018100918
255,23,2.0465968,1.2841918,2018100918
256,23,2.6565967,3.704192,2018100918
257,23,5.2565966,3.0441918,2018100918
258,23,5.5465965,1.3441919,2018100918
259,23,5.0765967,0.5041919,2018100918
260,23,3.6865966,-1.4058081,2018100918
261,23,-3.6134033,4.294192,2018100918
262,23,-0.2834033,4.814192,2018100918
263,23,-0.77340335,5.514192,2018100918
264,23,-1.0634034,4.654192,2018100918
265,23,-1.6834034,3.7941918,2018100918
266,23,-0.8034033,1.5741919,2018100918
267,23,0.91659665,-0.0658081,2018100918
268,23,3.4565966,-0.5958081,2018100918
269,23,4.936597,-0.6458081,2018100918
270,23,6.6165967,-0.4058081,2018100918
271,23,8.436597,0.17419189,2018100918
272,23,10.126596,2.364192,2018100918
273,23,10.446597,6.094192,2018100918
274,23,7.7365966,11.024192,2018100918
275,23,4.9865966,11.504192,2018100918
276,23,1.5065967,8.964191,2018100918
277,23,-1.1534033,8.234192,2018100918
278,23,-1.1234033,9.034192,2018100918
279,23,-1.1134033,5.174192,2018100918
280,23,-5.463403,3.8541918,2018100918
281,23,-5.3234034,2.364192,2018100918
282,23,-2.9434032,2.2941918,2018100918
283,23,-3.5834033,2.624192,2018100918
284,23,-2.3534033,2.8441918,2018100918
285,23,-2.5834033,2.934192,2018100918
286,23,-1.8734033,3.194192,2018100918
287,23,-3.0934033,5.134192,2018100918
288,23,-5.293403,6.2041917,2018100918
253,24,-0.96340334,2.614192,2018100918
254,24,1.2865967,2.0941918,2018100918
255,24,7.0965967,5.334192,2018100918
256,24,4.1965966,3.684192,2018100918
257,24,2.5165968,1.434192,2018100918
258,24,2.5265968,0.57419187,2018100918
259,24,5.0465965,1.2541919,2018100918
260,24,3.3865967,-0.37580812,2018100918
261,24,-3.7034032,3.174192,2018100918
262,24,-3.4234033,4.024192,2018100918
263,24,-1.0534034,5.9541917,2018100918
264,24,-1.3934033,4.614192,2018100918
265,24,-2.3634033,3.454192,2018100918
266,24,-1.0334033,0.8441919,2018100918
267,24,1.8565967,-1.565808,2018100918
268,24,2.6365967,-2.525808,2018100918
269,24,3.4565966,-2.875808,2018100918
270,24,5.6965966,-3.755808,2018100918
271,24,6.746597,-3.785808,2018100918
272,24,9.506597,-1.6158081,2018100918
273,24,13.126596,3.694192,2018100918
274,24,10.326596,13.854192,2018100918
275,24,3.4865966,16.414192,2018100918
276,24,0.14659669,13.594192,2018100918
277,24,-3.8134034,12.544192,2018100918
278,24,-5.8234034,8.494192,2018100918
279,24,-5.6534033,7.084192,2018100918
280,24,-5.043403,6.2241917,2018100918
281,24,-4.6234035,4.354192,2018100918
282,24,-2.7934034,3.5941918,2018100918
283,24,-4.8834033,2.484192,2018100918
284,24,-4.3034034,2.374192,2018100918
285,24,-4.4934034,2.0941918,2018100918
286,24,-4.6534033,3.8341918,2018100918
287,24,-5.1234035,5.584192,2018100918
288,24,-5.1534033,6.794192,2018100918
253,25,0.47659668,1.9641919,2018100918
254,25,4.2365966,3.8241918,2018100918
255,25,4.1065965,3.614192,2018100918
256,25,3.5565968,1.6141919,2018100918
257,25,3.7465966,1.2341919,2018100918
258,25,3.7265966,0.8941919,2018100918
259,25,2.2965968,2.134192,2018100918
260,25,-1.0334033,-1.5258081,2018100918
261,25,-0.77340335,0.4441919,2018100918
262,25,-2.8534033,5.964192,2018100918
263,25,-1.7434033,5.784192,2018100918
264,25,-2.2834034,4.574192,2018100918
265,25,-3.0634034,3.184192,2018100918
266,25,-0.20340332,0.51419187,2018100918
267,25,0.6165967,-1.9358081,2018100918
268,25,-0.11340332,-3.015808,2018100918
269,25,0.47659668,-4.765808,2018100918
270,25,1.0265967,-5.495808,2018100918
271,25,1.4165967,-7.435808,2018100918
272,25,2.4665966,-10.425808,2018100918
273,25,16.346596,-11.935808,2018100918
274,25,9.8365965,27.954191,2018100918
275,25,-6.4434032,20.244192,2018100918
276,25,-5.963403,13.594192,2018100918
277,25,-7.293403,10.124192,2018100918
278,25,-6.813403,8.064192,2018100918
279,25,-4.9734035,4.9541917,2018100918
280,25,-3.4934034,5.214192,2018100918
281,25,-2.8634033,5.2041917,2018100918
282,25,-3.8134034,4.014192,2018100918
283,25,-3.5834033,3.7541919,2018100918
284,25,-4.773403,2.974192,2018100918
285,25,-5.483403,3.634192,2018100918
286,25,-6.4534035,4.094192,2018100918
287,25,-6.8434033,5.534192,2018100918
288,25,-5.7434034,6.074192,2018100918
253,26,3.2765968,2.704192,2018100918
254,26,5.2365966,3.714192,2018100918
255,26,3.8565967,5.714192,2018100918
256,26,-1.2134033,1.3341919,2018100918
257,26,1.8965967,0.7741919,2018100918
258,26,4.916597,1.174192,2018100918
259,26,6.4865966,-1.565808,2018100918
260,26,2.0665967,-3.4858081,2018100918
261,26,-0.36340332,2.424192,2018100918
262,26,-2.3234034,5.4141917,2018100918
263,26,-4.3234034,5.714192,2018100918
264,26,-3.3334033,4.794192,2018100918
265,26,-3.1834033,2.974192,2018100918
266,26,-1.0434033,0.82419187,2018100918
267,26,-0.7334033,-1.0358081,2018100918
268,26,-1.7134033,-2.825808,2018100918
269,26,-2.4334033,-4.515808,2018100918
270,26,-3.6134033,-5.285808,2018100918
271,26,-5.3734035,-6.885808,2018100918
272,26,-9.253404,-9.685808,2018100918
273,26,-17.923403,-15.995808,2018100918
274,26,-31.063404,0.43419188,2018100918
275,26,-16.403404,11.234192,2018100918
276,26,-11.203403,12.114192,2018100918
277,26,-10.053403,9.694192,2018100918
278,26,-5.603403,6.4341917,2018100918
279,26,-2.6534033,3.884192,2018100918
280,26,-2.8134034,4.534192,2018100918
281,26,-2.2434034,5.134192,2018100918
282,26,-4.293403,5.1241918,2018100918
283,26,-4.5534034,4.304192,2018100918
284,26,-5.003403,4.904192,2018100918
285,26,-5.7434034,4.964192,2018100918
286,26,-6.6134033,5.094192,2018100918
287,26,-5.8834033,5.804192,2018100918
288,26,-7.4734035,6.484192,2018100918
253,27,7.8565965,5.984192,2018100918
254,27,4.6065965,1.424192,2018100918
255,27,0.65659666,1.9041919,2018100918
256,27,1.9465966,1.6541919,2018100918
257,27,1.9865967,-0.92580813,2018100918
258,27,3.0565968,-0.4458081,2018100918
259,27,3.2165966,-6.235808,2018100918
260,27,1.9165967,-4.655808,2018100918
261,27,-0.3734033,2.5941918,2018100918
262,27,-1.9634033,4.314192,2018100918
263,27,-4.0734034,6.064192,2018100918
264,27,-4.313403,4.654192,2018100918
265,27,-3.2634034,3.5241919,2018100918
266,27,-2.4534032,1.6341919,2018100918
267,27,-3.2334032,0.8441919,2018100918
268,27,-3.7834034,-0.9358081,2018100918
269,27,-5.8734035,-2.635808,2018100918
270,27,-7.1434035,-2.785808,2018100918
271,27,-9.993403,-3.6858082,2018100918
272,27,-13.593403,-4.175808,2018100918
273,27,-14.803403,-2.765808,2018100918
274,27,-16.883404,1.1541919,2018100918
275,27,-15.673404,6.2041917,2018100918
276,27,-11.383404,7.034192,2018100918
277,27,-8.643403,7.1841917,2018100918
278,27,-4.5334034,2.8341918,2018100918
279,27,-3.9534032,2.1041918,2018100918
280,27,-5.0334034,3.164192,2018100918
281,27,-6.233403,3.7741919,2018100918
282,27,-6.2234035,4.294192,2018100918
283,27,-5.543403,5.274192,2018100918
284,27,-6.213403,5.714192,2018100918
285,27,-5.9934034,5.7041917,2018100918
286,27,-6.5334034,5.994192,2018100918
287,27,-8.563403,5.924192,2018100918
288,27,-9.063403,6.1241918,2018100918
253,28,7.1965966,2.744192,2018100918
254,28,4.536597,2.134192,2018100918
255,28,6.3465967,1.6241919,2018100918
256,28,7.2365966,1.1441919,2018100918
257,28,4.5065966,0.3041919,2018100918
258,28,5.0665965,-1.9058081,2018100918
259,28,1.5965967,-6.3558083,2018100918
260,28,0.6365967,-1.5158081,2018100918
261,28,-0.6234033,1.8441919,2018100918
262,28,-0.8834033,3.884192,2018100918
263,28,-3.8534033,4.824192,2018100918
264,28,-3.8334033,5.254192,2018100918
265,28,-4.1334033,3.684192,2018100918
266,28,-4.333403,2.924192,2018100918
267,28,-5.6834035,2.704192,2018100918
268,28,-6.773403,0.2741919,2018100918
269,28,-7.1934032,-0.9558081,2018100918
270,28,-8.783403,-0.8858081,2018100918
271,28,-11.443403,-1.0058081,2018100918
272,28,-13.453403,-1.2958081,2018100918
273,28,-13.803403,-0.7158081,2018100918
274,28,-14.573403,1.7541919,2018100918
275,28,-13.333404,3.0041919,2018100918
276,28,-9.343403,2.974192,2018100918
277,28,-6.1734033,2.624192,2018100918
278,28,-4.4934034,1.9041919,2018100918
279,28,-4.1834035,1.2741919,2018100918
280,28,-7.1634035,4.1841917,2018100918
281,28,-8.123404,5.254192,2018100918
282,28,-7.6234035,5.1241918,2018100918
283,28,-7.333403,5.964192,2018100918
284,28,-8.563403,5.864192,2018100918
285,28,-8.593403,6.054192,2018100918
286,28,-9.343403,5.764192,2018100918
287,28,-9.473403,5.854192,2018100918
288,28,-8.903403,5.534192,2018100918
253,29,6.1265965,0.084191896,2018100918
254,29,4.5665965,0.3141919,2018100918
255,29,5.416597,1.7041919,2018100918
256,29,7.2365966,1.5041919,2018100918
257,29,3.3265967,0.124191895,2018100918
258,29,4.916597,-0.3358081,2018100918
259,29,5.456597,-8.515808,2018100918
260,29,2.0665967,0.3541919,2018100918
261,29,0.45659667,2.114192,2018100918
262,29,0.27659667,3.3541918,2018100918
263,29,-2.4634032,5.114192,2018100918
264,29,-2.0934033,4.8941917,2018100918
265,29,-3.5034034,4.044192,2018100918
266,29,-6.4134035,4.654192,2018100918
267,29,-6.8734035,3.7641919,2018100918
268,29,-8.253404,1.7341919,2018100918
269,29,-7.0334034,1.3641919,2018100918
270,29,-9.093403,0.4541919,2018100918
271,29,-9.563403,-0.4758081,2018100918
272,29,-12.693403,-0.2758081,2018100918
273,29,-12.573403,-0.0958081,2018100918
274,29,-12.553403,1.2541919,2018100918
275,29,-11.803403,2.194192,2018100918
276,29,-9.683403,2.2841918,2018100918
277,29,-5.4534035,0.9341919,2018100918
278,29,-4.1634035,0.7741919,2018100918
279,29,-4.6734033,1.6441919,2018100918
280,29,-8.183403,4.714192,2018100918
281,29,-9.093403,4.9541917,2018100918
282,29,-8.373404,5.004192,2018100918
283,29,-9.533403,5.2241917,2018100918
284,29,-9.763403,5.794192,2018100918
285,29,-10.603403,5.6841917,2018100918
286,29,-11.733403,4.834192,2018100918
287,29,-11.443403,4.564192,2018100918
288,29,-10.953403,3.614192,2018100918
253,30,5.686597,-1.5358081,2018100918
254,30,5.3365965,-0.9358081,2018100918
255,30,5.916597,0.1641919,2018100918
256,30,7.3765965,2.0641918,2018100918
257,30,8.506597,1.4841919,2018100918
258,30,4.476597,-0.3858081,2018100918
259,30,5.2365966,-4.885808,2018100918
260,30,4.496597,3.0241919,2018100918
261,30,3.5565968,3.694192,2018100918
262,30,1.0965967,4.4141917,2018100918
263,30,-2.9634032,4.2041917,2018100918
264,30,-1.0934033,3.0841918,2018100918
265,30,-3.7434034,2.484192,2018100918
266,30,-4.4934034,3.944192,2018100918
267,30,-4.103403,3.0541918,2018100918
268,30,-5.4934034,1.6941919,2018100918
269,30,-5.0534034,-0.3558081,2018100918
270,30,-8.033403,0.2341919,2018100918
271,30,-12.023403,-0.2658081,2018100918
272,30,-12.6634035,-0.5958081,2018100918
273,30,-12.243403,0.1841919,2018100918
274,30,-9.653403,0.49419188,2018100918
275,30,-4.983403,0.2941919,2018100918
276,30,-5.523403,-0.6558081,2018100918
277,30,-5.3634033,0.5841919,2018100918
278,30,-4.3834033,0.8841919,2018100918
279,30,-8.933403,5.4741917,2018100918
280,30,-10.883404,5.2041917,2018100918
281,30,-11.213404,4.7041917,2018100918
282,30,-11.763403,4.1241918,2018100918
283,30,-12.143403,4.764192,2018100918
284,30,-12.183403,4.804192,2018100918
285,30,-12.243403,4.404192,2018100918
286,30,-12.123404,3.694192,2018100918
287,30,-10.9134035,3.174192,2018100918
288,30,-9.393403,2.3541918,2018100918
253,31,6.3465967,-1.2858081,2018100918
254,31,6.7165966,0.1341919,2018100918
255,31,7.1365967,0.3241919,2018100918
256,31,7.5065966,0.4841919,2018100918
257,31,6.3765965,-0.4658081,2018100918
258,31,7.3365965,-1.2658081,2018100918
259,31,5.516597,-1.5258081,2018100918
260,31,4.936597,-2.6458082,2018100918
261,31,5.456597,2.914192,2018100918
262,31,1.8465967,6.054192,2018100918
263,31,-3.7334032,3.974192,2018100918
264,31,-3.1534033,2.0241919,2018100918
265,31,-1.8734033,0.5641919,2018100918
266,31,-2.2434034,1.7941918,2018100918
267,31,-2.8434033,2.0841918,2018100918
268,31,-5.6634035,2.934192,2018100918
269,31,-3.0734034,0.6341919,2018100918
270,31,-3.2934034,-0.1458081,2018100918
271,31,-4.4434032,-0.1758081,2018100918
272,31,-4.253403,-0.3858081,2018100918
273,31,-3.8134034,-1.075808,2018100918
274,31,-5.463403,0.034191895,2018100918
275,31,-6.5334034,0.3241919,2018100918
276,31,-6.7034035,0.034191895,2018100918
277,31,-5.3234034,0.024191894,2018100918
278,31,-3.9934034,0.40419188,2018100918
279,31,-11.473403,3.5441918,2018100918
280,31,-12.013403,4.334192,2018100918
281,31,-13.173404,4.654192,2018100918
282,31,-13.373404,3.924192,2018100918
283,31,-12.363403,3.5041919,2018100918
284,31,-11.583404,3.444192,2018100918
285,31,-10.873404,3.5041919,2018100918
286,31,-10.153403,3.494192,2018100918
287,31,-9.333404,3.464192,2018100918
288,31,-8.733403,2.944192,2018100918
253,32,7.8565965,-0.0958081,2018100918
254,32,8.226597,1.184192,2018100918
255,32,7.976597,0.9041919,2018100918
256,32,6.916597,0.7141919,2018100918
257,32,6.5965967,0.82419187,2018100918
258,32,7.3865967,1.1941919,2018100918
259,32,7.3865967,1.3541919,2018100918
260,32,4.6565967,-0.6958081,2018100918
261,32,2.3865967,3.0641918,2018100918
262,32,0.2865967,0.3141919,2018100918
263,32,-5.4234033,-3.135808,2018100918
264,32,-2.2534034,1.4441919,2018100918
265,32,-2.1534033,1.6341919,2018100918
266,32,-2.2134032,2.5941918,2018100918
267,32,-2.1134033,3.0241919,2018100918
268,32,-3.7834034,2.8141918,2018100918
269,32,-3.7934034,2.134192,2018100918
270,32,-3.3134034,2.0341918,2018100918
271,32,-3.7334032,2.2641919,2018100918
272,32,-4.2834034,1.2241919,2018100918
273,32,-4.2234035,0.4441919,2018100918
274,32,-4.6134033,0.084191896,2018100918
275,32,-4.583403,-0.0958081,2018100918
276,32,-6.4334035,0.9041919,2018100918
277,32,-6.3234034,0.9541919,2018100918
278,32,-5.773403,0.9841919,2018100918
279,32,-7.0934033,1.054192,2018100918
280,32,-10.733403,2.234192,2018100918
281,32,-11.683403,2.444192,2018100918
282,32,-11.593403,3.6041918,2018100918
283,32,-10.763403,3.874192,2018100918
284,32,-9.743403,3.994192,2018100918
285,32,-8.973403,4.104192,2018100918
286,32,-8.723403,4.094192,2018100918
287,32,-8.473403,3.3141918,2018100918
288,32,-7.853403,3.0241919,2018100918
253,33,1.1365967,0.9541919,2018100918
254,33,1.3765967,1.3841919,2018100918
255,33,1.8765967,-1.2958081,2018100918
256,33,3.3665967,0.3641919,2018100918
257,33,6.8365965,0.5041919,2018100918
258,33,6.5065966,1.4641919,2018100918
259,33,5.9065967,1.8941919,2018100918
260,33,4.976597,2.694192,2018100918
261,33,-1.8934033,8.544192,2018100918
262,33,-2.8234034,8.514192,2018100918
263,33,-1.8934033,0.6141919,2018100918
264,33,-1.6834034,1.304192,2018100918
265,33,-0.83340335,2.3241918,2018100918
266,33,-1.1134033,2.5541918,2018100918
267,33,-1.1134033,3.444192,2018100918
268,33,-2.8034034,3.704192,2018100918
269,33,-5.083403,4.254192,2018100918
270,33,-4.083403,3.3241918,2018100918
271,33,-3.4434032,2.684192,2018100918
272,33,-3.9034033,2.614192,2018100918
273,33,-3.9934034,1.5641919,2018100918
274,33,-4.1934032,0.8041919,2018100918
275,33,-3.7134032,-0.5758081,2018100918
276,33,-3.9434032,-0.4758081,2018100918
277,33,-5.4134035,0.094191894,2018100918
278,33,-5.713403,0.7141919,2018100918
279,33,-4.3234034,0.6941919,2018100918
280,33,-5.1834035,1.3141919,2018100918
281,33,-8.513403,2.2841918,2018100918
282,33,-9.893403,3.474192,2018100918
283,33,-9.353403,3.7741919,2018100918
284,33,-8.683403,3.934192,2018100918
285,33,-8.173404,3.934192,2018100918
286,33,-7.8734035,4.1241918,2018100918
287,33,-7.8834033,4.134192,2018100918
288,33,-7.503403,3.364192,2018100918
253,34,2.2065966,-0.6858081,2018100918
254,34,5.9065967,-0.4958081,2018100918
255,34,4.3865967,-3.1658082,2018100918
256,34,-0.39340332,-3.535808,2018100918
257,34,-0.5134033,-6.495808,2018100918
258,34,2.7165966,-4.165808,2018100918
259,34,2.6665967,2.994192,2018100918
260,34,-2.2234032,3.224192,2018100918
261,34,-4.8634033,1.3441919,2018100918
262,34,-2.2134032,2.2641919,2018100918
263,34,-3.9134033,3.3041918,2018100918
264,34,-2.1634033,1.4841919,2018100918
265,34,0.13659668,1.9141918,2018100918
266,34,-1.2034034,3.0141919,2018100918
267,34,-0.90340334,2.8041918,2018100918
268,34,-2.4734032,3.3341918,2018100918
269,34,-3.7734034,4.024192,2018100918
270,34,-3.6134033,3.0141919,2018100918
271,34,-3.7434034,3.3541918,2018100918
272,34,-3.5634034,2.6041918,2018100918
273,34,-4.0134034,1.6641918,2018100918
274,34,-4.6734033,1.1041919,2018100918
275,34,-3.7134032,1.7241919,2018100918
276,34,-4.023403,-0.6258081,2018100918
277,34,-3.8934033,-0.8058081,2018100918
278,34,-4.3434033,0.034191895,2018100918
279,34,-4.3734035,0.8541919,2018100918
280,34,-5.4334035,2.0841918,2018100918
281,34,-5.7634034,2.724192,2018100918
282,34,-5.1434035,2.3441918,2018100918
283,34,-7.4934034,4.744192,2018100918
284,34,-8.203403,4.4541917,2018100918
285,34,-8.303403,3.974192,2018100918
286,34,-8.183403,3.454192,2018100918
287,34,-7.963403,3.164192,2018100918
288,34,-7.463403,2.8141918,2018100918
253,35,0.42659667,-0.3258081,2018100918
254,35,1.0965967,0.51419187,2018100918
255,35,-1.6034033,1.6641918,2018100918
256,35,-3.3034034,-5.155808,2018100918
257,35,0.4965967,-6.245808,2018100918
258,35,2.1165967,-5.145808,2018100918
259,35,2.2365966,-3.125808,2018100918
260,35,2.3565967,2.0441918,2018100918
261,35,-0.29340333,2.694192,2018100918
262,35,-0.5434033,3.124192,2018100918
263,35,-0.60340333,5.7241917,2018100918
264,35,-2.1834033,4.854192,2018100918
265,35,0.08659668,3.444192,2018100918
266,35,-1.3434033,3.434192,2018100918
267,35,-1.4534034,2.734192,2018100918
268,35,-2.9534032,3.6041918,2018100918
269,35,-3.3334033,4.584192,2018100918
270,35,-3.1234033,3.914192,2018100918
271,35,-3.4334033,3.434192,2018100918
272,35,-4.2634034,3.244192,2018100918
273,35,-4.773403,3.7941918,2018100918
274,35,-4.463403,3.374192,2018100918
275,35,-2.1534033,2.7541919,2018100918
276,35,-4.3834033,2.2941918,2018100918
277,35,-3.8134034,0.2941919,2018100918
278,35,-2.9634032,-0.7658081,2018100918
279,35,-3.4934034,1.1441919,2018100918
280,35,-3.5434034,1.434192,2018100918
281,35,-4.1134033,1.8141919,2018100918
282,35,-4.4534035,2.874192,2018100918
283,35,-3.9434032,2.204192,2018100918
284,35,-5.7034035,3.3541918,2018100918
285,35,-6.8734035,4.744192,2018100918
286,35,-6.6834035,4.594192,2018100918
287,35,-6.4334035,3.944192,2018100918
288,35,-5.9534035,3.3541918,2018100918
253,36,3.8665967,-1.0958081,2018100918
254,36,0.9865967,0.06419189,2018100918
255,36,-3.1434033,0.3241919,2018100918
256,36,0.44659668,-4.8358083,2018100918
257,36,0.19659668,-9.195808,2018100918
258,36,0.14659669,-8.175808,2018100918
259,36,1.5465966,-6.435808,2018100918
260,36,0.97659665,-4.465808,2018100918
261,36,3.2865968,1.7141919,2018100918
262,36,2.3865967,4.6241918,2018100918
263,36,2.1565967,6.494192,2018100918
264,36,1.5065967,7.784192,2018100918
265,36,-0.65340334,5.714192,2018100918
266,36,-0.90340334,5.4541917,2018100918
267,36,-1.6134033,4.344192,2018100918
268,36,-2.9734032,4.214192,2018100918
269,36,-2.7834034,5.404192,2018100918
270,36,-3.2534034,5.324192,2018100918
271,36,-3.6734033,5.254192,2018100918
272,36,-3.1434033,3.5441918,2018100918
273,36,-3.1434033,3.994192,2018100918
274,36,-2.4834032,3.5641918,2018100918
275,36,-2.3534033,3.404192,2018100918
276,36,-1.5334033,0.17419189,2018100918
277,36,-3.8834033,4.554192,2018100918
278,36,-2.7734034,2.2841918,2018100918
279,36,-2.7434034,1.3741919,2018100918
280,36,-3.2334032,2.204192,2018100918
281,36,-2.6334033,1.3141919,2018100918
282,36,-3.2834034,1.4541919,2018100918
283,36,-3.2134032,2.164192,2018100918
284,36,-4.503403,1.0241919,2018100918
285,36,-3.8734033,2.2841918,2018100918
286,36,-4.9234033,4.084192,2018100918
287,36,-5.9434032,3.404192,2018100918
288,36,-4.6734033,2.7841918,2018100918
253,37,3.9665966,0.2141919,2018100918
254,37,-1.7834033,0.3941919,2018100918
255,37,-0.7534033,-1.8858081,2018100918
256,37,1.5165967,-4.975808,2018100918
257,37,2.9365966,-10.185808,2018100918
258,37,1.9065967,-10.555808,2018100918
259,37,1.3365967,-8.705808,2018100918
260,37,2.2365966,-6.3358083,2018100918
261,37,4.496597,-2.6558082,2018100918
262,37,4.3165965,6.364192,2018100918
263,37,1.0865967,7.3741918,2018100918
264,37,0.7565967,8.244192,2018100918
265,37,-0.6434033,7.9341917,2018100918
266,37,-1.9434034,7.614192,2018100918
267,37,-2.3734033,5.534192,2018100918
268,37,-3.0334034,4.964192,2018100918
269,37,-2.2434034,4.174192,2018100918
270,37,-2.6934032,5.924192,2018100918
271,37,-2.6834033,5.7041917,2018100918
272,37,-2.8334033,4.584192,2018100918
273,37,-2.8934033,4.2241917,2018100918
274,37,-2.3134034,3.5341918,2018100918
275,37,-1.8434033,1.7141919,2018100918
276,37,-3.2134032,2.694192,2018100918
277,37,-2.6134033,3.374192,2018100918
278,37,-3.0234034,3.8441918,2018100918
279,37,-3.8734033,4.214192,2018100918
280,37,-2.1634033,1.1941919,2018100918
281,37,-2.1234033,1.6341919,2018100918
282,37,-1.9734033,1.5741919,2018100918
283,37,-2.5834033,1.3841919,2018100918
284,37,-5.2234035,1.1341919,2018100918
285,37,-4.6834035,0.43419188,2018100918
286,37,-4.6834035,1.2741919,2018100918
287,37,-3.8634033,3.214192,2018100918
288,37,-6.083403,2.184192,2018100918
253,38,1.3165966,-0.8858081,2018100918
254,38,-0.4634033,-0.7158081,2018100918
255,38,-1.5734034,1.0341918,2018100918
256,38,-0.5734033,-3.6458082,2018100918
257,38,1.0565966,-7.0858083,2018100918
258,38,1.5965967,-9.255808,2018100918
259,38,0.7365967,-9.425808,2018100918
260,38,0.07659668,-8.515808,2018100918
261,38,2.4865966,-9.815808,2018100918
262,38,-4.7034035,2.5441918,2018100918
263,38,-6.8834033,6.174192,2018100918
264,38,-5.1934032,4.1641917,2018100918
265,38,-2.6934032,5.784192,2018100918
266,38,-3.0534034,4.1241918,2018100918
267,38,-1.6234033,3.7541919,2018100918
268,38,-2.3834033,5.334192,2018100918
269,38,-1.5834033,4.284192,2018100918
270,38,-2.1434033,5.534192,2018100918
271,38,-1.7234033,5.534192,2018100918
272,38,-2.6234033,5.864192,2018100918
